102,595.12,518.41,697.36,58.964,32.432,464.29,10254,87.721
103,595.2,518.07,697.77,59.068,34.739,474.76,10256,87.562
104,595.32,517.61,695.63,59.454,33.113,440.19,10258,88.228
105,595.3,517.29,695.32,59.667,33.003,457.63,10257,87.943
106,595.22,517.21,696.95,59.379,32.585,450.34,10262,87.467
107,595.04,517.15,696.31,59.169,32.827,438.92,10266,87.816
108,594.84,517.2,694.97,59.114,34.431,460.8,10268,87.879
109,594.55,517.28,696.31,60.161,33.201,455.73,10273,88.45
110,593.98,517.55,695.9,60.161,34.277,460.8,10276,90.226
111,593.58,518.26,694.78,59.645,33.816,451.61,10279,95.078
112,593.16,518.64,694.56,59.938,34.321,461.12,10279,95.332
113,592.55,518.98,696.09,60.419,34.409,462.07,10281,94.888
114,592.09,518.92,698.46,60.128,34.124,467.78,10283,94.698
115,591.67,518.85,698.18,59.705,32.937,455.09,10284,94.349
116,591,518.63,698.59,59.663,33.047,473.49,10284,96.664
117,590.47,518.52,697.36,60.123,35.486,484.9,10280,101.74
118,590.34,518.47,698.76,59.185,36.519,488.39,10276,102.28
119,590.04,518.35,702.3,59.852,40.1,526.13,10277,102.4
120,589.68,518.31,707.82,60.015,36.76,500.13,10279,102.37
121,589.5,518.31,704.64,59.403,36.233,494.42,10282,102.63
122,589.23,518.31,704.66,59.674,38.123,495.69,10280,102.56
123,588.51,518.31,704.94,59.755,37.441,503.62,10277,104.4
124,588.18,518.15,706.72,59.198,37.288,490.3,10277,106.62
125,587.74,517.76,705.32,59.401,35.002,470.63,10279,106.72
126,587.4,517.7,701.37,59.548,34.321,460.49,10282,106.84
127,587.14,517.69,702.74,59.361,35.42,481.73,10281,106.62
128,586.75,517.69,702.27,59.678,35.508,487.13,10283,106.62
129,586.39,517.64,701.92,59.758,35.749,489.66,10284,106.62
130,586.15,517.62,700.71,60.009,36.563,492.83,10287,106.72
131,585.8,517.54,699.36,59.551,35.156,486.81,10285,106.94
132,585.52,517.45,700.71,59.725,37.573,496.32,10286,106.75
133,585.4,517.44,700.21,59.793,36.475,482.37,10288,106.5
134,585.25,517.44,698.98,60.092,35.749,485.22,10283,107.03
135,584.86,517.44,698.54,59.91,35.354,472.54,10283,107.07
136,584.78,517.39,698.87,59.68,36.694,500.13,10285,106.62
137,584.66,517.24,699.83,58.96,35.486,477.93,10281,106.91
138,584.35,517.14,695.65,59.451,35.508,473.17,10282,106.62
139,584.22,517.08,692.61,60.09,35.112,469.36,10282,104.21
140,584.01,517.04,692.5,59.839,37.419,493.78,10277,103.77
141,583.89,516.99,690.74,59.535,34.936,473.8,10280,103.67
142,583.85,517,691.81,59.755,35.222,489.66,10277,103.55
143,583.72,517.04,689.86,59.561,34.805,474.76,10275,103.77
144,583.64,517.06,688.65,59.718,36.497,476.03,10279,103.96
145,583.56,517.09,689.06,60.07,34.585,464.93,10274,104.21
146,583.49,517.15,690.13,59.837,34.717,475.07,10270,101.67
147,583.51,517.29,686.76,59.28,37.969,489.98,10270,96.981
148,583.6,517.35,686.67,59.729,37.2,495.37,10270,97.425
149,583.81,517.49,689.17,59.819,37.947,493.78,10275,97.425
150,584.04,517.65,688.84,60.139,35.42,482.05,10271,97.425
151,584.25,517.71,687.74,59.328,35.332,476.98,10266,97.235
152,584.48,517.87,687.96,59.127,35.727,480.15,10266,94.317
153,584.63,518.26,688.38,59.572,35.112,462.39,10264,88.355
154,584.75,518.48,683.95,60.372,34.783,470,10263,88.006
155,584.87,518.9,684.12,59.916,34.014,462.39,10266,88.133
156,584.87,519.22,684.26,59.742,33.574,454.46,10271,88.006
157,584.93,519.34,684.01,60.099,32.19,442.73,10264,87.847
158,585.05,519.54,683.79,60.324,32.366,439.87,10256,87.055
159,585.02,520.03,681.32,59.551,31.553,431.63,10250,87.562
160,585,520.11,681.92,59.264,32.366,439.87,10244,88.133
161,584.97,520.25,685.05,60.194,34.014,448.43,10245,88.006
162,584.96,520.6,686.98,58.731,33.289,441.77,10237,88.228
163,584.98,520.76,685,58.707,32.322,431.94,10214,88.133
164,585.05,520.96,680.63,59.346,34.014,448.12,10207,87.911
165,585.11,521.04,680.8,59.795,34.277,449.07,10223,88.006
166,585.12,521.24,679.83,60.225,33.772,455.41,10235,88.133
167,585.13,521.32,679.75,60.227,33.684,444.94,10253,89.909
168,585.11,521.34,678.65,59.76,32.827,454.14,10256,94.476
169,585.01,521.32,676.54,59.628,33.728,443.04,10252,94.444
170,584.84,521.29,675.55,59.687,33.398,440.82,10246,96.6
171,584.64,521.25,674.48,59.484,33.113,451.29,10251,101.07
172,584.49,521.09,677.03,59.485,34.519,467.46,10253,103.13
173,584.24,520.89,677.09,59.363,32.08,431.31,10257,105.54
174,584.07,520.72,678.52,59.24,32.673,437.65,10259,105.99
175,584,520.65,679.67,59.789,33.223,454.14,10266,106.08
176,583.93,520.55,685.88,59.279,32.344,443.36,10270,106.31
177,583.93,520.29,687.8,59.074,32.146,428.45,10269,106.4
178,583.94,520.19,686.4,59.211,35.859,449.39,10266,106.53
179,583.94,520.05,684.53,59.35,32.695,438.29,10270,106.4
180,583.95,519.94,687.14,58.9,32.124,431.31,10276,106.62
181,583.97,519.82,685.27,58.923,31.685,423.38,10274,106.53
182,584.02,519.62,685.08,58.859,34.739,450.02,10278,106.4
183,584,519.42,686.26,58.781,31.509,451.6,10282,106.62
184,583.88,519.19,685.38,59.392,31.904,438.29,10279,106.62
185,583.61,518.79,684.39,58.356,31.553,439.24,10274,106.53
186,583.26,518.42,685.27,59.355,34.233,461.44,10273,105.26
187,582.96,518.28,686.43,58.839,34.893,452.56,10273,102.91
188,582.47,517.98,684.45,59.297,32.629,442.41,10278,103.13
189,582.01,517.13,653.63,60.179,32.893,440.82,10279,103.23
190,581.82,516.68,592.58,59.674,31.707,445.9,10281,103.45
191,581.61,516.16,592.03,58.958,31.86,435.11,10282,103.26
192,581.08,515.65,590.79,59.323,32.322,438.92,10282,103.01
193,580.97,515.3,591.78,59.484,30.938,427.19,10283,103.36
194,580.79,514.77,590.49,59.207,32.3,420.53,10282,103.42
195,580.32,514.26,588.13,59.33,33.464,437.65,10284,103.89
196,580.1,513.97,588.87,59.581,30.894,421.16,10286,103.64
197,579.72,513.44,591.28,59.496,31.729,442.73,10287,103.99
198,579.36,513.08,589,59.764,31.641,417.35,10286,103.58
199,578.96,512.83,587.52,60.419,33.223,446.21,10287,103.42
200,578.2,512.5,587.11,59.762,31.333,420.21,10286,101.9
201,577.5,512.21,584.64,60.007,31.487,428.14,10286,96.696
202,576.95,512.04,584.5,59.667,32.981,445.26,10286,96.569
203,575.87,511.76,584.58,59.956,34.167,457.31,10285,97.171
204,574.88,511.56,582.69,60.15,31.948,436.7,10285,97.679
205,574.44,511.28,581.2,59.262,32.146,433.21,10282,96.886
206,573.84,510.75,581.12,58.923,32.761,448.12,10278,94.254
207,572.33,510.2,580.41,59.606,33.179,463.97,10282,87.594
208,571.77,509.77,581.42,59.279,34.673,472.54,10286,87.499
209,571.05,509.18,579.12,60.117,35.442,471.27,10283,87.372
210,570.12,508.35,577.41,60.209,33.398,471.9,10282,88.196
211,569.13,507.47,577.66,59.55,34.036,487.44,10279,87.911
212,568.56,506.98,577.72,59.63,34.497,465.88,10281,87.911
213,567.36,505.96,578.05,60.28,33.047,453.51,10280,87.816
214,566.3,505.14,576.42,59.601,32.036,441.46,10270,86.96
215,565.5,504.73,574.94,59.621,32.607,452.87,10268,86.96
216,564.16,504.56,572.85,60.027,33.882,454.14,10273,87.055
217,562.54,503.03,574.17,59.462,32.432,463.34,10273,87.847
218,561.87,502.73,574.39,59.998,31.641,467.46,10275,87.34
219,560.21,502.06,569.09,58.7,30.938,439.24,10268,87.879
220,558.81,501.6,563.87,59.672,31.267,429.72,10263,87.943
221,558.03,501.36,565.74,60.088,30.981,418.31,10261,91.051
222,556.52,500.91,564.83,59.725,31.619,423.7,10252,90.765
223,555.47,500.62,565.91,58.671,31.355,415.77,10242,91.304
224,554.95,500.47,568.43,57.444,31.091,417.35,10235,96.886
225,554.78,500.17,564.42,59.7,32.366,434.48,10226,103.64
226,553.21,499.98,564.01,59.341,34.102,454.46,10218,105.35
227,552.91,499.91,564.81,60.229,32.673,460.49,10210,105.42
228,552.59,499.72,565.38,59.865,32.585,457,10205,105.99
229,552.57,499.6,566.51,59.366,32.476,450.97,10205,105.99
230,552.66,499.48,569.67,59.079,32.388,446.85,10210,105.99
231,553.01,498.93,567.25,59.41,34.651,444.95,10230,106.05
232,553.57,498.23,570.3,59.031,33.355,441.46,10240,106.53
233,554.03,497.79,573.02,59.401,31.816,444.31,10242,105.7
234,554.84,497.63,570.74,58.795,33.376,448.75,10252,105.67
235,555.82,496.1,570.44,59.473,32.893,462.39,10255,102.78
236,556.5,495.7,571.95,59.945,33.552,446.85,10259,102.56
237,557.68,494.99,570.69,59.978,34.145,449.39,10266,103.04
238,558.74,494.64,577.17,59.387,34.255,448.75,10260,102.18
239,559.39,494.42,577.8,59.385,33.354,446.53,10265,102.25
240,560.78,494.16,579.09,59.293,33.574,448.12,10264,102.91
241,561.71,493.98,579.39,59.855,33.047,449.7,10257,103.77
242,562.3,493.95,577.91,59.084,35.376,479.2,10257,103.7
243,563.39,493.92,580.16,59.969,33.333,445.58,10253,103.17
244,564.33,494.12,580.19,59.652,32.19,440.51,10254,103.45
245,564.76,494.24,578.13,59.885,31.926,439.55,10258,103.48
246,565.59,494.55,577.39,59.705,33.289,449.7,10256,103.77
247,566.26,494.76,577.72,60.527,34.607,460.8,10258,103.77
248,566.56,494.92,580.35,59.676,33.42,449.07,10262,103.7
249,567.09,495.26,577.3,58.863,33.333,453.51,10271,103.2
250,567.41,495.45,576.56,59.187,34.871,469.37,10286,103.74
251,567.53,495.59,577,59.857,34.651,476.66,10292,103.45
252,567.69,495.63,580.6,59.659,35.859,468.73,10285,103.48
253,567.81,495.63,577.41,59.566,35.618,475.07,10289,103.74
254,567.81,495.68,577.72,58.749,37.969,494.74,10289,102.85
255,567.83,495.71,577.85,59.156,35.969,496,10287,97.33
256,568.01,495.97,574.75,60.8,36.65,489.03,10287,96.474
257,568.01,496.02,576.07,59.874,35.969,476.34,10292,96.474
258,568.02,496.21,579.03,58.691,36.87,486.17,10290,96.537
259,568.01,496.28,578.59,60.262,36.211,502.35,10284,97.044
260,567.98,496.3,574.56,59.451,36.409,501.08,10287,95.522
261,568.02,496.25,573.82,59.7,37.397,512.18,10287,86.96
262,568.13,496.06,573.87,59.542,137.26,716.73,10286,87.023
263,568.18,495.96,574.34,59.41,104.3,681.21,10291,87.594
264,568.3,495.88,573.82,60.255,129.77,1059.2,10290,87.594
265,568.43,495.16,571.34,59.888,62.38,680.9,10280,87.626
266,568.5,494.91,571.51,60.223,101.58,709.76,10279,87.911
267,568.58,494.47,573.13,59.562,227.35,1065,10285,87.847
268,568.58,494.07,574.47,59.795,67.566,673.29,10269,87.34
269,568.58,493.89,574.86,59.423,70.247,687.87,10270,87.847
270,568.48,493.64,569.67,59.921,71.631,689.46,10266,87.625
271,568.31,493.49,572,59.903,74.443,719.27,10252,90.733
272,568.22,493.47,573.07,60.591,78.684,728.15,10248,90.511
273,567.99,493.34,573.49,58.916,76.86,696.75,10233,91.019
274,567.74,493.25,570.68,58.91,76.443,698.66,10237,90.511
275,567.56,493.18,572.58,59.833,77.388,736.4,10245,91.051
276,567.29,493.13,576.07,60.5,80.464,776.36,10263,90.765
277,566.97,493,574.37,59.793,81.98,744.32,10256,90.765
278,566.86,492.96,576.56,59.491,82.529,739.25,10255,90.733
279,566.6,492.83,574.12,59.343,82.991,756.38,10251,90.511
280,566.38,492.64,574.06,59.905,82.991,741.15,10253,91.082
281,566.32,492.55,571.62,60.778,82.529,726.25,10243,91.019
282,566.28,492.51,574.09,59.286,82.397,744.32,10243,91.241
283,566,492.12,574.04,60.432,82.661,745.59,10239,98.44
284,565.97,492,573.4,59.498,82.31,722.76,10206,98.662
285,565.7,491.8,572.63,59.626,82.529,728.47,10216,95.522
286,565.49,491.62,576.53,59.123,82.507,738.93,10219,95.554
287,565.44,491.52,573.46,60.117,83.584,744.64,10228,95.808
288,565.38,491.36,570.08,59.255,83.782,739.88,10238,95.554
289,565.39,491.19,568.95,60.315,85.122,759.23,10239,95.776
290,565.51,491.18,572.09,59.619,84.067,764.94,10241,95.269
291,565.57,491.09,571.21,59.623,84.749,749.4,10248,95.839
292,566.11,491.18,569.97,59.993,85.825,783.65,10247,95.839
293,566.32,491.37,569.81,60.216,83.496,760.18,10245,95.871
294,566.64,491.74,568.27,58.92,85.474,776.99,10243,96.125
295,566.89,492.28,567.86,58.585,87.539,801.09,10251,95.839
296,567.05,492.66,568.46,59.205,87.319,822.02,10257,95.808
297,567.28,493.48,567.77,59.896,85.803,804.58,10264,95.522
298,567.45,494.22,572.52,59.949,87.429,815.36,10269,95.554
299,567.53,494.74,570.79,60.436,89.582,844.86,10272,95.839
300,567.65,495.68,570.71,59.264,89.517,854.37,10272,95.839
301,567.81,496.63,569.94,59.932,89.517,855.96,10271,95.871
302,567.88,497.21,569.56,59.474,90.813,882.91,10272,96.125
303,567.99,498.23,568.65,59.875,89.67,863.25,10275,95.839
304,568.07,499.27,571.87,59.257,89.209,857.54,10278,95.903
305,568.09,499.94,574.12,59.806,89.121,874.99,10279,96.537
306,568.16,501.14,574.34,58.905,90.769,883.23,10278,97.108
307,568.2,502.31,574.42,59.692,89.604,848.03,10275,97.076
308,568.29,502.94,577.39,59.637,89.67,893.7,10270,96.823
309,568.53,504.02,576.89,59.396,91.538,914.95,10268,97.076
310,568.8,504.82,572.55,58.973,93.274,933.66,10273,96.823
311,568.97,505.45,573.62,58.868,91.999,904.16,10271,97.108
312,569.03,506.23,574.26,60.099,91.824,912.41,10279,97.044
313,569.58,506.9,573.27,59.621,92.153,906.7,10282,96.537
314,569.76,507.24,573.62,59.731,93.472,920.02,10286,97.076
315,569.83,507.73,576.23,59.456,92.747,914.95,10290,96.727
316,570.5,507.96,571.26,59.971,94.416,928.9,10295,96.156
317,570.72,507.98,575.24,58.945,92.681,920.02,10291,96.22
318,571.04,508.12,573.27,60.004,91.626,894.97,10286,96.791
319,571.39,508.1,573.43,59.145,93.823,921.92,10293,96.791
320,571.55,508.04,575.16,59.077,93.823,946.02,10293,96.791
321,571.82,507.82,577.28,58.711,95.845,977.1,10284,96.854
322,572.12,507.55,576.01,59.584,96.482,989.16,10285,97.362
323,572.23,507.31,573.84,59.674,96.855,1004.7,10284,96.823
324,572.4,506.97,576.56,59.147,98.24,1016.4,10281,97.108
325,572.52,506.65,574.09,59.328,97.229,1024,10278,96.823
326,572.62,506.37,570.36,59.381,99.163,1018.3,10275,96.791
327,572.67,506.18,568.49,59.846,96.592,979.64,10272,99.074
328,572.67,505.82,568.32,59.93,94.966,957.44,10265,99.613
329,572.84,505.49,567.33,59.522,93.076,941.59,10268,99.645
330,572.93,505.27,568.46,60.103,92.856,965.05,10259,99.645
331,573.14,504.89,568.84,59.052,93.164,962.52,10255,99.645
332,573.5,504.48,570.11,58.68,93.384,940.32,10248,99.645
333,573.79,504.2,570,59.839,94.197,949.51,10250,99.645
334,574.28,503.82,567,59.18,93.955,955.22,10246,99.645
335,574.95,503.39,568.4,59.982,94.812,979.64,10250,99.645
336,575.47,503.13,567.11,59.125,94.988,982.81,10255,99.645
337,576.29,502.84,568.19,59.463,94.856,950.46,10263,99.645
338,577.51,502.73,568.32,60.683,95.251,976.47,10264,99.645
339,578.14,502.75,569.06,59.874,93.274,975.84,10264,99.93
340,579.23,502.92,571.12,59.341,92.615,956.17,10267,97.108
341,580.63,503.16,572.58,59.936,94.109,973.93,10273,96.791
342,581.39,503.28,571.98,60.304,95.515,1003.4,10271,97.076
343,582.77,503.6,571.89,59.332,95.647,1017.1,10262,96.823
344,584.25,503.87,573.13,59.896,95.01,1023.4,10261,97.076
345,585.04,504.03,572.28,60.284,94.856,1007.5,10258,97.108
346,586.52,504.25,572.17,59.561,94.988,990.42,10243,96.537
347,587.9,504.45,573.65,59.097,95.471,996.77,10244,96.759
348,588.65,504.59,573.82,59.088,95.647,978.69,10241,96.791
349,590.14,504.82,574.8,60.558,95.317,950.78,10238,96.791
350,591.58,505.03,576.15,61.133,93.889,978.37,10236,97.362
351,592.52,505.16,575.79,59.729,94.087,1011.4,10227,97.425
352,593.89,505.17,575.49,58.991,96.921,1007.9,10213,96.854
353,595.4,505.6,575.46,59.751,97.515,1019,10206,97.362
354,596.4,505.77,577.69,59.727,97.295,1062.1,10210,97.14
355,597.57,505.79,578.43,59.962,96.899,1051,10211,97.108
356,598.86,506.15,577.99,59.247,96.526,1037.7,10202,96.823
357,599.53,506.3,573.24,59.808,96.218,1024,10208,97.076
358,600.62,506.31,568.27,59.253,93.955,1001.5,10222,97.108
359,601.9,506.47,571.48,59.134,93.757,998.67,10242,97.108
360,602.51,506.49,569.92,59.409,94.263,1006,10248,97.393
361,603.63,506.49,567.22,59.654,92.615,960.93,10249,97.425
362,604.79,506.41,571.4,59.842,89.67,939.36,10255,96.854
363,605.43,506.44,567.69,59.729,89.846,940,10254,97.076
364,606.22,506.44,569.94,59.764,90.527,932.39,10258,97.108
365,607,506.4,566.54,59.934,88.506,909.55,10273,97.108
366,607.37,506.4,568.84,60.331,89.099,913.04,10281,96.537
367,607.88,506.43,567.17,60.242,87.1,893.06,10280,96.474
368,608.27,506.4,569.92,58.662,87.385,905.75,10282,96.474
369,608.31,506.39,569.01,59.246,86.353,910.5,10283,96.474
370,608.62,506.39,572.33,60.714,87.605,897.18,10280,97.044
371,608.8,506.34,575.44,59.138,87.429,912.09,10276,97.108
372,608.85,506.34,569.31,59.143,87.495,887.67,10276,96.823
373,608.97,506.2,572.8,58.77,88.989,899.4,10284,96.791
374,609.15,505.98,573.27,60.258,87.473,902.89,10286,96.791
375,609.25,505.89,574.26,59.176,88.022,915.26,10288,97.076
376,609.43,505.69,574.12,58.856,88.813,922.87,10286,97.108
377,609.52,505.56,570.88,59.412,88.857,930.8,10282,97.108
378,609.53,505.53,573.24,59.394,90.308,916.85,10276,96.823
379,609.58,505.53,574.28,60.077,86.902,887.99,10276,97.076
380,609.57,505.62,574.37,60.203,86.155,863.25,10275,96.823
381,609.57,505.62,574.61,58.66,85.408,878.16,10278,96.791
382,609.59,505.62,575.88,58.801,85.693,848.98,10279,97.076
383,609.67,505.78,571.07,59.412,87.034,850.25,10284,99.391
384,609.7,505.8,571.26,60.004,84.045,821.71,10286,99.645
385,609.71,505.84,570.35,59.93,83.628,809.66,10289,99.645
386,610.06,505.85,571.73,60.591,86.265,819.17,10289,100.22
387,610.21,506.07,567.69,59.678,84.792,826.78,10289,100.28
388,610.48,506.29,566.23,60.128,85.583,854.37,10289,91.146
389,610.8,506.47,566.62,59.943,86.374,861.35,10290,90.131
390,610.97,506.58,569.39,60.031,85.232,867.06,10290,90.702
391,611.26,506.81,566.73,59.83,88.286,877.21,10287,91.051
392,611.63,506.93,567.88,59.344,84.595,836.93,10284,91.082
393,611.82,507.02,568.3,59.211,85.605,847.39,10288,90.511
394,612.14,507.23,567.83,59.218,83.892,829,10286,90.448
395,612.41,507.52,564.56,59.154,83.98,842,10280,90.733
396,612.5,507.65,565.69,59.773,83.628,828.68,10280,87.34
397,612.63,507.88,567.58,58.92,84.419,834.39,10281,87.816
398,612.69,508.16,567.28,59.691,83.562,833.12,10277,87.34
399,612.69,508.31,565.49,59.013,85.232,856.59,10277,86.991
400,612.63,508.71,569.01,59.504,87.165,872.13,10259,86.96
401,612.52,509.21,565.96,59.304,87.781,900.04,10255,87.53
402,612.51,509.47,566.81,59.72,87.231,906.7,10247,87.023
403,612.38,510.01,565.96,59.588,83.584,867.37,10246,86.96
404,612.36,510.54,569.06,59.568,86.001,866.11,10257,87.245
405,612.38,510.6,566.7,59.485,85.825,877.52,10259,86.991
406,612.42,511.03,567.14,59.114,85.891,909.87,10256,94.095
407,612.43,511.36,568.95,59.288,87.869,911.77,10251,95.744
408,612.55,511.56,570.38,59.987,87.627,923.51,10250,95.839
409,612.72,511.99,568.79,59.667,88.879,938.73,10248,95.839
410,612.85,512.41,566.37,59.112,88.616,943.49,10239,96.125
411,612.91,512.67,569.59,59.566,89.451,959.66,10238,95.586
412,613,513.1,567.5,59.442,91.099,970.44,10235,95.808
413,613.07,513.47,568.21,59.603,91.428,972.03,10227,95.839
414,613.1,513.61,568.82,59.409,89.604,952.05,10225,95.839
415,613.07,513.92,565.66,59.138,89.539,926.04,10221,95.839
416,613.07,514.19,569.01,59.143,88.682,916.21,10224,96.41
417,612.92,514.35,567.69,59.13,88.572,922.87,10216,95.903
418,612.73,514.55,567.5,59.557,89.275,935.88,10208,96.125
419,612.5,514.67,568.49,58.748,89.143,929.85,10206,96.156
420,612.34,514.75,566.13,59.361,90.33,950.46,10219,95.871
421,612.08,514.91,567.09,59.275,90.088,944.12,10219,96.125
422,611.77,515.05,568.95,58.993,90.901,952.05,10226,95.871
423,611.59,515.14,567.42,57.447,91.648,955.86,10222,95.839
424,611.33,515.27,566.48,59.636,90.044,957.12,10225,95.839
425,611,515.29,569.37,57.393,90.901,960.61,10219,95.554
