8017,570.55,577.81,516.58,523.74,767.02,529.6,676.1,9.3947,4.6921,10366,30.024,376.92,12.259,171.59,8.7448,140.65,65.984,858.45,729.3,9.9899,2.7237,10358,18.842,240.2,22.82,339.66,465.46,6.276,3.8452,10392,67.696,860.26,43.198,564.03,986.68,13.788,3.2501,10185,102.09,13.442
8018,570.31,578.4,516.6,523.81,766.34,529.53,676.46,9.4185,4.1427,10366,30.125,377.58,12.266,171.59,8.7311,140.65,66.055,857.51,728.45,10.001,2.6322,10361,18.79,239.5,22.833,339.08,468.13,6.3117,4.0283,10386,67.624,858.59,42.869,565.62,986.68,13.777,3.2501,10189,102.18,13.453
8019,569.91,579.27,516.4,524,766.18,529.44,678.65,9.4376,3.7765,10366,30.015,377.58,12.251,171.39,8.7387,140.52,65.605,847.22,728.59,10.01,2.7237,10363,18.966,241.22,22.868,339.97,465.02,6.2741,4.1656,10382,67.676,856.87,39.683,545.8,987.37,13.79,3.0899,10193,102.4,13.48
8020,569.63,579.83,516.25,524.15,766.08,529.57,676.1,9.4823,4.1885,10368,30.033,375.73,12.252,171.39,8.731,140.39,66.698,855.09,730.92,9.9565,3.1128,10363,18.834,239.92,22.912,341.24,466.01,6.247,3.8452,10392,67.839,857.45,40.507,545,984.18,13.755,3.3416,10191,102.5,13.425
8021,569.56,580.58,515.89,524.46,765.82,529.45,673.85,9.3943,4.715,10367,30.088,375.07,12.266,171.79,8.7158,140.65,66.297,856.73,729.44,10.01,2.7695,10364,18.71,238.2,22.852,339.62,466.48,6.2836,4.3487,10403,67.63,855.48,41.166,552.93,986.05,13.739,3.3187,10182,102.5,13.462
8022,568.76,581.53,515.46,524.78,764.87,529.43,675.82,9.4219,4.2114,10366,30.015,375.47,12.266,171.49,8.7188,141.31,65.808,855.73,728.26,10.063,2.8839,10363,18.865,240.58,22.793,338.99,466.53,6.316,4.1427,10407,67.925,858.98,42.539,560.86,991.68,13.826,3.2501,10176,102.94,13.526
8023,568.22,582.08,515.12,524.96,765.45,529.39,674.89,9.5099,3.9367,10365,30.033,375.86,12.294,171.39,8.7616,142.1,66.621,859.09,726.83,10.038,2.861,10361,18.821,240.84,22.705,337.97,464.78,6.2532,3.7765,10398,67.639,870.72,42.155,540.25,991.19,13.863,3.2501,10177,102.47,13.498
8024,567.7,582.91,514.66,525.16,766.66,529.4,674.64,9.5341,4.2572,10360,30.053,377.05,12.301,171.59,8.7769,142.24,66.497,841.74,726.44,10.041,2.9526,10360,18.875,240.68,22.813,337.5,465.49,6.2232,3.7079,10398,68.044,873.92,39.243,511.7,987.51,13.796,3.2501,10174,102.85,13.495
8025,567.15,583.68,514.19,525.46,766.2,529.48,672.97,9.4542,4.074,10362,30.068,377.18,12.225,171.29,8.7738,141.97,65.519,837.81,730.37,10.048,3.0212,10362,18.816,237.89,22.976,341.5,465.19,6.2432,4.1885,10407,68.11,871.75,40.342,522.8,989.24,13.825,3.2501,10177,107.57,13.464
8026,566.77,584.21,514.05,525.78,766.42,529.5,674.84,9.4299,4.5776,10361,29.978,376.52,12.218,171.1,8.7616,141.97,65.728,847.16,729.9,10.041,3.1814,10360,18.798,240.42,22.93,341.21,464.78,6.2518,4.2343,10402,67.989,872.56,39.298,522.8,988.93,13.806,3.4103,10175,105.04,13.444
8027,566.22,584.79,513.79,526.16,766.18,529.47,676.18,9.4342,4.6921,10359,29.969,376.39,12.268,171.59,8.754,141.97,66.65,853.34,729.96,9.9951,2.7695,10357,18.796,240.04,22.725,337.47,462.08,6.2085,4.1656,10405,68.075,872.44,38.914,529.15,989.62,13.824,3.4789,10178,105.58,13.444
8028,565.64,585.36,513.63,526.53,766.38,529.59,671.65,9.3976,4.1427,10353,29.996,376.92,12.259,172.09,8.7082,141.31,67.37,858.68,730.76,10.02,2.8839,10356,18.918,242.52,22.731,338.01,462.08,6.2698,4.1656,10410,68.106,869.97,40.562,529.94,988.08,13.803,3.1585,10195,106.62,13.462
8029,565.27,585.64,513.61,526.72,766.63,529.64,674.67,9.3386,3.9367,10351,29.932,376.13,12.239,171.89,8.7234,141.05,66.244,852.06,726.5,10.025,3.0212,10360,19.153,246.83,22.879,340.1,462.96,6.3041,4.4861,10413,67.306,856.98,41.77,522.01,988.52,13.81,3.1814,10201,111.51,13.416
8030,565.03,585.88,513.59,526.83,766.5,529.67,673.16,9.38,3.9367,10349,29.96,375.07,12.259,171.79,8.7387,141.31,66.786,854.89,724.22,9.9561,2.861,10357,19.127,245.62,22.826,338.89,462.94,6.2708,4.1427,10414,68.478,867.38,40.781,536.28,987.75,13.76,3.2501,10214,108.49,13.352
8031,564.87,586.07,513.5,526.8,766.11,529.69,673.13,9.4357,3.6162,10348,30.017,375.07,12.281,172.09,8.731,141.18,66.951,859.01,728.86,9.929,3.1128,10354,19.083,244.58,22.885,339.91,469.2,6.3364,4.2572,10421,69.139,872.5,39.133,525.18,986.98,13.771,3.0899,10229,106.31,13.389
8032,564.81,586.15,513.46,526.71,766.94,529.59,674.56,9.342,3.9596,10350,30.031,375.07,12.252,172.19,8.731,140.92,66.588,841.1,730.73,9.9357,2.7695,10352,19.224,245.91,22.852,339.34,466.15,6.2808,4.2343,10420,67.965,870.08,41.88,551.35,986.13,13.767,3.0212,10235,106.31,13.434
8033,564.77,586.16,513.51,526.49,766.87,529.68,676.43,9.3096,4.1656,10338,29.951,375.07,12.252,172.19,8.7463,141.18,65.9,831.61,728.92,9.9718,2.8839,10350,19.157,244.48,22.844,338.99,465.6,6.2522,4.3258,10415,67.703,867.38,43.748,577.51,988.69,13.805,3.0212,10241,106.75,13.453
8034,564.67,586.36,513.72,526.12,766.26,529.67,674.78,9.3919,4.4861,10339,29.978,375.47,12.294,171.89,8.7463,140.65,66.108,848.66,729.71,9.9827,2.7008,10345,19.178,244.29,22.83,338.64,468.92,6.3098,4.074,10414,68.231,866.55,42.978,553.72,989.15,13.825,3.5019,10246,106.72,13.48
8035,564.61,586.47,513.82,525.89,766.49,529.51,676.29,9.4014,4.1427,10346,29.996,375.99,12.292,171.89,8.7158,139.73,65.588,841.26,728.64,9.938,2.8839,10338,19.135,243.69,22.819,338.45,466.34,6.286,4.0969,10418,68.258,867.52,41.276,533.9,987.29,13.792,3.3874,10248,106.62,13.434
8036,564.53,586.6,514.09,525.48,766.1,529.52,678.9,9.3415,4.2572,10355,29.978,376.13,12.252,171.79,8.7158,139.86,66.768,854.31,728.67,9.9595,3.1814,10341,19.153,243.53,22.831,338.89,466.31,6.306,4.4861,10423,67.423,866.77,41.77,537.07,987.4,13.781,3.5706,10243,106.62,13.407
8037,564.54,586.81,514.35,525.03,766.1,529.55,670.33,9.4033,4.3945,10352,30.161,376.92,12.246,171.99,8.7463,140.25,66.392,838.51,728.04,9.9532,2.7695,10345,19.124,243.18,22.824,339.75,467.74,6.3231,3.9825,10422,67.504,865.3,45.011,565.62,984.27,13.739,3.3874,10232,107.29,13.389
8038,564.55,586.98,514.44,524.72,766.69,529.52,672.91,9.3757,4.074,10351,30.17,376.52,12.307,172.38,8.7769,140.12,65.933,842.38,729.74,9.9865,2.5635,10346,18.986,242.77,22.831,338.48,466.15,6.3131,4.1885,10421,67.885,870.33,43.802,572.75,984.9,13.724,3.5706,10229,102.47,13.37
8039,564.58,587.31,514.53,524.36,765.45,529.5,676.48,9.4052,4.0969,10360,30.134,374.57,12.292,172.23,8.6975,139.83,66.37,855.09,731.22,9.9985,3.2043,10348,19.219,247.11,22.901,339.59,466.1,6.3088,4.074,10419,68.088,873.45,42.66,574.18,984.46,13.725,3.3874,10224,100.06,13.449
8040,564.57,587.68,514.55,523.93,765.31,529.5,677.2,9.4328,4.1656,10360,30.013,374.57,12.325,172.15,8.7265,139.88,66.255,849.75,730.7,10.006,2.9983,10347,19.275,249.02,22.826,338.58,465.27,6.2622,4.2572,10419,68.701,873.39,42.847,582.74,986.19,13.755,3.2501,10222,93.08,13.498
8041,564.52,587.88,514.49,523.64,765.52,529.5,674.09,9.4176,4.0054,10359,29.914,373.72,12.32,172.34,8.6761,139.25,66.341,853.25,729.22,9.9899,2.9526,10341,19.248,247.68,22.782,338.7,466.31,6.2622,4.2343,10417,68.2,866.99,43.66,579.41,986.6,13.738,3.2501,10226,90.353,13.434
8042,564.42,588.05,514.38,523.26,765.44,529.66,670.77,9.4171,4.4174,10352,29.96,374.28,12.313,171.69,8.6929,139.54,66.127,834.25,728.34,9.9813,3.0212,10338,19.184,246.23,22.718,337.09,470.43,6.3474,4.3258,10412,67.484,863.54,42.352,558.32,986.35,13.755,3.5706,10234,87.562,13.444
8043,564.2,588.1,514.19,522.92,765.64,529.6,672.45,9.33,4.1427,10353,29.912,373.09,12.23,172.01,8.7113,139.83,66.021,831.64,727.6,10.025,3.3416,10329,19.297,247.62,22.729,337.12,471.73,6.4068,4.3945,10412,67.48,860.68,43.407,581.16,984.43,13.758,3.7079,10234,86.325,13.575
8044,563.98,588.07,514.08,522.79,766.39,529.61,675.44,9.2583,3.9367,10353,29.927,373.43,12.309,172.05,8.7067,139.59,66.16,847.8,727.54,10.043,3.4789,10324,19.127,243.94,22.694,336.83,466.26,6.2851,4.074,10413,67.654,860.18,42.001,558.48,984.95,13.767,3.0671,10235,86.769,13.519
8045,563.7,587.84,514.05,522.68,765.14,529.74,672.42,9.3638,3.9367,10356,29.881,373.43,12.258,171.79,8.7128,139.59,65.74,845.3,729.93,9.9998,2.8381,10320,19.08,242.04,22.775,337.88,467.41,6.228,3.9367,10406,68.21,868.22,40.979,554.83,984.76,13.773,3.4333,10242,86.515,13.546
8046,563.31,587.74,514.08,522.51,766.01,529.55,672.31,9.3719,3.9367,10351,29.918,373.72,12.285,172.03,8.7006,139.94,66.55,854.25,730.73,9.9847,2.8839,10307,19.178,244.7,22.844,338.89,471.2,6.3179,4.2572,10402,68.494,870.39,41.089,547.38,984.81,13.746,3.5476,10244,86.547,13.614
8047,562.99,587.2,514.1,522.24,767.01,529.44,673.65,9.351,4.0511,10346,29.932,373.51,12.244,171.61,8.7143,139.96,66.681,844.99,730.51,10.003,3.1357,10296,19.221,246,22.828,338.61,469.72,6.3231,4.2801,10408,68.22,864.88,40.924,541.36,984.7,13.737,3.4789,10248,89.972,13.618
8048,562.65,586.51,514.25,521.92,765.86,529.55,675.71,9.3724,4.0511,10341,29.919,374.12,12.339,172.27,8.728,140.2,66.709,843.6,728.72,10.005,2.9068,10294,19.184,246.32,22.745,337.5,466.15,6.2898,4.0511,10418,67.945,864.04,40.88,546.43,989.1,13.808,3.1357,10252,90.448,13.57
8049,562.3,586.13,514.64,521.57,764.77,529.64,674.75,9.3629,3.9367,10340,29.888,373.88,12.291,172.19,8.7432,140.25,66.27,838.45,727.49,10.019,3.0212,10293,19.129,246,22.69,336.71,467.52,6.3041,4.1656,10418,68.265,871.14,43.759,548.49,992.26,13.866,3.1357,10257,86.959,13.616
8050,561.97,585.69,515.09,521.15,765.75,529.62,673.24,9.3558,3.9367,10334,29.96,373.83,12.239,171.99,8.7234,139.67,65.72,835.12,731.06,10.055,3.25,10286,19.166,245.21,22.791,337.66,468.48,6.2851,4.3945,10410,68.558,874.06,39.595,528.04,987.59,13.804,3.4789,10262,89.972,13.713
8051,561.79,585.44,515.4,520.97,766.43,529.62,671.59,9.3558,3.9367,10319,29.987,373.48,12.254,171.81,8.7555,139.81,66.132,851.8,733.25,10.105,3.0212,10281,19.193,244.26,22.855,338.13,468.62,6.3136,4.0512,10398,68,867.52,40.792,540.09,987.31,13.816,3.3645,10263,90.131,13.676
8052,561.81,585.25,515.71,520.86,766.61,529.62,669.12,9.3296,4.1656,10295,30.007,373.3,12.281,171.61,8.6929,139.59,66.251,844.57,732.29,10.103,2.9068,10289,19.175,244.26,22.819,337.5,467.94,6.3255,3.9367,10378,68.119,865.99,42.759,556.42,989.1,13.877,3.2501,10260,86.484,13.724
8053,561.87,585.04,516.02,520.75,765.46,529.73,669.12,9.3843,4.1656,10288,29.912,373.62,12.207,170.94,8.728,141.5,66.553,847.35,732.43,10.055,3.0213,10305,19.056,242.2,22.782,337.18,467.25,6.2898,4.0511,10360,68.879,872.25,41.462,542.78,985.25,13.796,3.2501,10261,86.484,13.737
8054,562.21,584.94,516.12,520.8,764.26,529.8,670.77,9.4033,3.9367,10289,29.844,373.8,12.287,172.05,8.731,141.44,66.398,859.73,732.57,10.088,3.1357,10310,19.065,242.52,22.764,336.87,468.48,6.3327,4.0511,10352,68.366,871.83,42.66,551.5,987.59,13.808,3.2501,10263,86.484,13.813
8055,562.97,584.95,516.2,520.86,764.72,529.66,673.52,9.3676,4.3945,10289,29.927,373.38,12.29,171.91,8.731,141.79,66.141,858.2,733.12,10.112,2.7923,10307,19.111,245.05,22.846,338.13,468.21,6.3374,4.0511,10359,67.661,867.66,41.407,542.62,992.67,13.894,3.0213,10261,86.325,13.806
8056,563.99,585.15,516.28,521.03,764.26,529.5,673.79,9.4247,4.2801,10299,29.908,374.14,12.261,171.53,8.7188,141.76,66.297,856.67,733.39,10.1,2.7923,10295,19.074,244.74,22.892,339.56,469.03,6.3136,4.1656,10374,67.789,867.66,40.133,551.66,991.98,13.887,3.0213,10261,90.131,13.841
8057,565,585.45,516.29,521.24,763.8,529.46,672.97,9.408,4.1657,10301,29.993,374.33,12.288,172.07,8.7432,141.39,66.132,852.36,733.67,10.117,3.0212,10284,19.248,247.11,22.809,338.61,469.17,6.3136,4.1656,10375,68.082,867.24,41.583,576.08,992.26,13.911,3.3645,10258,93.936,13.819
8058,566.19,585.9,516.24,521.34,764.26,529.55,673.52,9.3391,4.2801,10298,29.941,375.1,12.292,171.53,8.7463,141.18,65.912,853.06,735.59,10.133,3.0212,10285,19.34,248.22,22.773,337.66,469.86,6.3422,3.9367,10380,68.375,869.05,44.681,580.21,993.63,13.903,3.4789,10255,97.901,13.841
8059,567.95,586.5,516.19,521.44,763.69,529.6,677.64,9.389,4.2801,10310,29.94,374.06,12.276,171.53,8.7417,141.42,65.986,848.47,736,10.114,3.25,10290,19.202,245.69,22.809,337.66,469.58,6.3445,3.8223,10386,68.54,869.19,46.274,589.24,993.77,13.892,3.25,10256,102.02,13.883
8060,569.79,586.87,516.23,521.47,763.63,529.62,679.28,9.42,4.6234,10330,29.848,374.33,12.274,171.59,8.7067,141.36,66.379,847.77,735.18,10.065,3.25,10294,19.166,245.21,22.846,338.61,469.03,6.316,4.0512,10378,67.744,865.57,44.044,582.42,993.08,13.911,3.25,10260,102.02,13.874
8061,570.64,587.23,516.34,521.5,763.34,529.64,676.68,9.439,4.6234,10333,29.896,374.54,12.287,171.47,8.7235,141.39,66.434,856.67,734.49,10.074,3.0212,10295,19.23,246.48,22.809,338.45,470.54,6.3469,4.3945,10366,67.634,865.85,43.726,590.35,991.43,13.875,3.3645,10259,102.18,13.865
8062,573.23,587.67,516.56,521.58,762.31,529.6,676.81,9.4343,4.2801,10330,29.888,374.94,12.239,171.67,8.7113,141.15,65.949,854.31,735.32,10.114,3.0212,10292,19.129,245.05,22.855,338.45,467.94,6.3445,4.1656,10355,68.375,870.72,43.901,576.24,991.43,13.882,3.3645,10257,102.5,13.943
8063,576.27,587.95,516.77,521.71,761.74,529.57,677.64,9.4105,3.9367,10328,29.85,373.35,12.218,171.51,8.7128,141.02,66.041,854.73,735.59,10.095,3.1357,10289,19.147,244.89,22.983,340.67,467.39,6.335,4.2801,10353,67.991,868.36,44.506,587.97,991.85,13.899,3.25,10257,102.5,13.933
8064,577.41,588.19,516.94,522.07,762.49,529.55,676.13,9.3866,3.9367,10337,29.938,375.44,12.31,172.09,8.7417,140.41,66.215,851.94,734.08,10.046,2.9068,10294,19.065,242.99,22.928,340.35,469.58,6.3398,4.5089,10356,67.396,858.76,46.296,597.01,990.88,13.873,3.1357,10251,102.5,13.94
8065,578.31,588.37,517.06,522.71,763,529.5,672.42,9.3819,3.9367,10346,29.907,375.73,12.29,171.93,8.7235,139.94,66.05,847.49,732.57,10.055,2.5635,10300,18.909,241.09,22.828,338.45,470,6.3422,4.0512,10348,66.938,838.31,43.099,587.66,990.06,13.861,3.2501,10244,102.18,13.92
8066,578.5,588.4,517,523.23,762.26,529.53,671.32,9.4247,4.1656,10348,29.932,375.02,12.258,172.05,8.7204,140.25,66.05,854.87,732.43,10.122,2.7923,10300,18.973,242.68,22.846,339.08,470.13,6.3659,3.9367,10346,66.965,846.24,42.825,589.08,991.02,13.877,3.479,10244,102.18,13.942
8067,578.3,588.39,516.82,523.69,762.49,529.5,674.62,9.3986,4.1656,10350,29.976,373.51,12.27,171.63,8.7204,140.15,65.958,861.54,734.49,10.136,2.7923,10304,18.946,242.36,22.873,339.24,469.17,6.3517,4.1656,10354,67.322,862.93,43.824,568.63,990.88,13.88,3.7079,10242,102.18,13.953
8068,577.87,588.25,516.46,524.18,763,529.48,675.71,9.3938,3.9367,10353,29.886,374.88,12.236,171.23,8.7265,139.73,65.839,852.92,732.29,10.124,3.0212,10311,18.891,241.25,22.901,339.56,468.48,6.3112,4.3945,10352,67.615,856.39,46.439,590.04,991.57,13.884,3.7079,10231,102.02,13.94
8069,577.5,588.06,516.18,524.38,762.54,529.5,674.62,9.439,3.9367,10359,29.861,374.62,12.296,171.33,8.7585,140.15,65.894,847.91,729.14,10.124,3.4789,10315,18.928,241.56,22.947,340.35,471.23,6.3373,4.3945,10360,67.963,863.77,42.319,573.23,992.26,13.889,3.7079,10222,102.5,13.971
8070,577.3,588,515.95,524.46,762.26,529.48,672.83,9.4533,3.9367,10364,29.989,374.25,12.243,171.31,8.7158,139.88,66.306,849.3,730.1,10.122,3.1357,10320,18.918,241.41,22.864,338.45,471.09,6.3492,4.1656,10373,68.082,866.27,41.836,577.67,992.26,13.896,3.2502,10218,106.15,14.141
8071,577.51,588.05,515.63,524.54,761.8,529.64,671.32,9.4223,4.2801,10366,29.941,372.85,12.242,171.81,8.7265,140.25,66.169,854.31,732.71,10.093,2.7924,10326,18.937,241.41,22.855,339.4,466.42,6.3064,4.0511,10383,67.606,865.02,46.835,595.11,992.53,13.87,2.7924,10223,105.83,14.121
8072,577.96,588.13,515.43,524.42,761.23,529.8,672.56,9.3676,4.5089,10364,29.962,374.46,12.259,171.79,8.7006,139.88,65.821,859.18,734.49,10.06,2.9068,10326,18.891,241.41,22.974,341.78,465.74,6.2874,4.2801,10392,67.396,854.17,43.594,557.05,990.47,13.811,3.0213,10230,102.5,14.169
8073,578.47,588.05,515.27,524.12,761.34,529.73,673.93,9.3701,4.7378,10361,29.962,374.59,12.283,172.13,8.7418,140.31,66.169,862.38,732.98,10.086,3.25,10326,18.735,238.71,22.947,340.99,468.76,6.3279,4.5089,10390,67.954,845.13,45.033,580.52,991.43,13.861,3.2501,10234,102.66,14.116
8074,579.28,587.86,515.14,523.73,762.26,529.64,677.23,9.3962,4.5089,10359,30.068,376.42,12.305,172.19,8.7539,140.31,66.444,859.18,732.29,10.119,3.25,10330,18.699,237.12,22.873,339.88,473.15,6.4183,4.1656,10382,68.101,853.34,44.758,572.44,992.26,13.904,3.2501,10237,104.24,14.196
8075,580.06,587.65,515.1,523.41,762.49,529.6,678.87,9.3867,4.0511,10360,29.947,374.94,12.285,171.81,8.7295,140.31,66.031,838.59,732.43,10.098,3.1357,10330,18.754,238.08,22.837,339.72,469.72,6.3659,3.8223,10383,67.716,858.9,44.648,571.32,990.06,13.863,3.2501,10232,105.99,14.185
8076,580.91,587.38,515.1,523.29,761.57,529.53,675.44,9.4105,4.1656,10362,29.899,374.59,12.239,171.53,8.728,140.25,65.876,830.39,731.2,10.067,3.1357,10332,18.772,239.19,22.819,339.72,465.88,6.2874,3.7079,10389,66.856,852.36,41.528,549.92,989.37,13.83,3.2501,10227,106.15,14.26
8077,582.04,587.04,515.21,522.83,762.26,529.57,676.26,9.4009,4.1656,10362,29.989,373.4,12.288,171.69,8.7463,140.39,66.242,840.68,731.2,10.079,3.0212,10338,18.818,239.19,22.809,339.08,470.96,6.3469,3.9367,10398,67.359,855.14,45.461,594.79,990.75,13.83,3.2501,10218,106.31,14.284
8078,582.98,586.82,515.34,522.23,763,529.66,678.05,9.3367,4.1656,10363,29.839,373.62,12.248,171.06,8.7188,139.99,66.004,840.54,731.61,10.081,3.0212,10345,19.01,241.72,22.8,338.61,470.54,6.3992,4.1656,10408,67.789,865.57,42.012,589.72,992.26,13.849,3.3645,10209,106.46,14.268
8079,583.33,586.75,515.46,522.1,762.94,529.64,676.95,9.332,4.5089,10365,29.903,374.09,12.23,170.92,8.7158,140.04,66.086,835.53,731.74,10.095,2.7923,10348,19.129,245.37,22.901,340.19,466.7,6.3303,4.1656,10409,67.396,855,41.44,582.9,988.55,13.789,3.3645,10205,106.62,14.368
8080,584.56,586.46,515.7,521.75,763,529.6,675.44,9.3486,4.5089,10363,29.963,373.51,12.274,171.73,8.7296,140.55,66.837,847.91,732.71,10.105,3.2501,10352,19.102,245.69,22.974,341.31,467.8,6.3113,4.0511,10408,68.265,855.98,40.078,562.13,988.55,13.806,3.2501,10183,106.46,14.354
8081,586.07,586.11,515.91,521.34,761.74,529.6,673.65,9.3676,4.0511,10361,29.819,372.82,12.309,171.81,8.7082,139.7,66.581,858.62,733.94,10.136,3.479,10355,19.092,244.89,22.874,339.08,469.03,6.354,3.9367,10412,68.119,867.8,39.606,526.61,993.63,13.918,3.2501,10174,106.46,14.442
8082,586.89,585.93,516.15,521.2,760.94,529.66,673.52,9.42,4.1656,10364,29.949,373.85,12.259,171.67,8.7036,140.65,66.471,860.29,733.39,10.186,2.9068,10355,19.129,245.05,22.8,337.18,468.9,6.3517,3.8223,10418,67.35,856.39,41.462,544.84,994.04,13.925,3.3645,10183,106.62,14.447
8083,587.84,585.68,516.5,521.1,760.77,529.69,674.34,9.4223,4.8523,10367,29.887,374.54,12.299,172.17,8.6777,141.26,66.453,844.99,733.94,10.148,2.9068,10355,19.166,245.69,22.819,337.5,466.15,6.2922,3.7079,10420,66.773,832.75,43.297,548.97,994.87,13.915,3.1357,10195,106.62,14.517
8084,588.36,585.5,516.75,521.08,760.31,529.73,675.16,9.4033,4.6234,10367,29.854,373.72,12.303,171.55,8.7311,141.42,65.894,843.74,736.14,10.155,3.0212,10359,19.239,245.21,22.8,337.66,467.52,6.2898,3.9367,10419,67.066,844.29,41.265,532.63,995.69,13.925,3.0213,10208,106.62,14.579
